year,agency_num,home_rule_ind,agg_ext_base_year,lim_numerator,lim_denominator,lim_rate,prior_eav,curr_new_prop,cty_cook_eav,cty_total_eav,pct_burden,total_levy,total_max_levy,total_prelim_rate,total_reduced_levy,total_final_levy,total_final_rate,reduction_type,reduction_pct,total_non_cap_ext,total_ext,first6,agency_name,major_type,minor_type,muni_num,muni_name,clean_name,Triad,Township,reassess_year
2018,031060001,0,2017,7864007,564218621,1.394,586302873,774058,564992679,564992679,1,1328506,1328506,0.236,1282533,1282533,0.227,CLERK,0.965373,NA,1282533.38,031060,VILLAGE OF RIVER FOREST LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031060000,VILLAGE OF RIVER FOREST,River Forest,South,River Forest,0
2018,031070000,1,NA,NA,NA,NA,201718643,648672,195378810,195378810,1,6046275,6046275,3.095,NA,6046275,3.095,NA,NA,NA,6046974.17,031070,VILLAGE OF RIVER GROVE,MUNICIPALITY/TOWNSHIP,MUNI,031070000,VILLAGE OF RIVER GROVE,River Grove,North,Leyden,0
2018,031080000,1,NA,NA,NA,NA,105295782,626567,100037495,100037495,1,9836222,9836222,9.833,NA,9836222,9.833,NA,NA,NA,9836686.88,031080,VILLAGE OF RIVERDALE,MUNICIPALITY/TOWNSHIP,MUNI,031080000,VILLAGE OF RIVERDALE,Riverdale,South,Thornton,0
2018,031080100,1,NA,NA,NA,NA,55749387,0,54176768,54176768,1,0,0,0,NA,0,0,NA,NA,NA,0,031080,VILLAGE OF RIVERDALE SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,031080000,VILLAGE OF RIVERDALE,Riverdale,South,Thornton,0
2018,031090000,0,2017,4820674,303045637,1.591,315609772,648514,303694151,303694151,1,5777837,5777837,1.903,3306210,5522741,1.819,AGENCY,NA,691815.28,5524196.61,031090,VILLAGE OF RIVERSIDE,MUNICIPALITY/TOWNSHIP,MUNI,031090000,VILLAGE OF RIVERSIDE,Riverside,South,Riverside,0
2018,031090001,0,2017,1114941,303045637,0.368,315609772,648514,303694151,303694151,1,1159875,1159875,0.382,1117362,1117362,0.368,AGENCY,NA,NA,1117594.48,031090,VILLAGE OF RIVERSIDE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031090000,VILLAGE OF RIVERSIDE,Riverside,South,Riverside,0
2018,031100000,1,NA,NA,NA,NA,38887746,67545,38852478,38852478,1,1692666,1692666,4.357,NA,1692666,4.357,NA,NA,NA,1692802.47,031100,VILLAGE OF ROBBINS,MUNICIPALITY/TOWNSHIP,MUNI,031100000,VILLAGE OF ROBBINS,Robbins,South,Bremen,0
2018,031110000,1,NA,NA,NA,NA,808104131,3203388,789997489,789997489,1,14818612,14818612,1.876,NA,14818612,1.876,NA,NA,NA,14820352.89,031110,CITY OF ROLLING MEADOWS,MUNICIPALITY/TOWNSHIP,MUNI,031110000,CITY OF ROLLING MEADOWS,Rolling Meadows,North,Palatine,0
2018,031110001,1,NA,NA,NA,NA,808104131,3203388,789997489,789997489,1,4071648,4071648,0.516,NA,4071648,0.516,NA,NA,NA,4076387.04,031110,CITY OF ROLLING MEADOWS LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031110000,CITY OF ROLLING MEADOWS,Rolling Meadows,North,Palatine,0
2018,031110104,1,NA,NA,NA,NA,34825802,200794,33727369,33727369,1,0,0,0,NA,0,0,NA,NA,NA,0,031110,CITY OF ROLLING MEADOWS SPECIAL SERVICE AREA 5,MUNICIPALITY/TOWNSHIP,SSA,031110000,CITY OF ROLLING MEADOWS,Rolling Meadows,North,Palatine,0
2018,031120000,0,2017,5603820,769234145,0.729,97073022,281949,94886231,771060564,0.15410000000000001,6272982,6272982,0.814,5616402,912146,0.962,CLERK,0.940645,46684.03,912805.54,031120,VILLAGE OF ROSELLE,MUNICIPALITY/TOWNSHIP,MUNI,031120000,VILLAGE OF ROSELLE,Roselle,North,Schaumburg,0
2018,031130000,1,NA,NA,NA,NA,469298505,20266,461756041,461756041,1,12568019,12568019,2.722,NA,12568019,2.722,NA,NA,NA,12568999.44,031130,VILLAGE OF ROSEMONT,MUNICIPALITY/TOWNSHIP,MUNI,031130000,VILLAGE OF ROSEMONT,Rosemont,North,Maine,0
2018,031130100,1,NA,NA,NA,NA,38183501,0,38183501,38183501,1,0,0,0,NA,0,0,NA,NA,NA,0,031130,VILLAGE ROSEMONT SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,031130000,VILLAGE OF ROSEMONT,Rosemont,North,Maine,0
2018,031130101,1,NA,NA,NA,NA,10425760,0,10054816,10054816,1,270903,270903,2.695,NA,270903,2.695,NA,NA,NA,270977.29,031130,VILLAGE OF ROSEMONT SPECIAL SERVICE AREA 2,MUNICIPALITY/TOWNSHIP,SSA,031130000,VILLAGE OF ROSEMONT,Rosemont,North,Maine,0
2018,031140000,0,2017,2377648,78519049,3.029,80322296,16941,78515048,78535990,1,2969286,2969286,3.781,2378457,2661256,3.389,CLERK,0.8854130000000001,282732.69,2660874.98,031140,VILLAGE OF SAUK VILLAGE,MUNICIPALITY/TOWNSHIP,MUNI,031140000,VILLAGE OF SAUK VILLAGE,Sauk Village,South,Bloom,0
2018,031150000,1,NA,NA,NA,NA,NA,19088060,NA,NA,0.9991,20720559,20720559,0.623,NA,20701910,0.623,NA,NA,NA,20722365.19,031150,VILLAGE OF SCHAUMBURG,MUNICIPALITY/TOWNSHIP,MUNI,031150000,VILLAGE OF SCHAUMBURG,Schaumburg,North,Schaumburg,0
2018,031150103,1,NA,NA,NA,NA,670326,0,654553,654553,1,0,0,0,NA,0,0,NA,NA,NA,0,031150,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 6,MUNICIPALITY/TOWNSHIP,SSA,031150000,VILLAGE OF SCHAUMBURG,Schaumburg,North,Schaumburg,0
2018,031150104,1,NA,NA,NA,NA,1020789,0,994857,994857,1,0,0,0,NA,0,0,NA,NA,NA,0,031150,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 7,MUNICIPALITY/TOWNSHIP,SSA,031150000,VILLAGE OF SCHAUMBURG,Schaumburg,North,Schaumburg,0
2018,031150105,1,NA,NA,NA,NA,3875037,0,3787898,3787898,1,0,0,0,NA,0,0,NA,NA,NA,0,031150,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 8,MUNICIPALITY/TOWNSHIP,SSA,031150000,VILLAGE OF SCHAUMBURG,Schaumburg,North,Schaumburg,0
2018,031150109,1,NA,NA,NA,NA,2060440,0,1957586,1957586,1,22892,22892,1.17,NA,22892,1.17,NA,NA,NA,22903.76,031150,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 12,MUNICIPALITY/TOWNSHIP,SSA,031150000,VILLAGE OF SCHAUMBURG,Schaumburg,North,Schaumburg,0
2018,031150110,1,NA,NA,NA,NA,1128131,0,1064210,1064210,1,13548,13548,1.274,NA,13548,1.274,NA,NA,NA,13558.04,031150,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 13,MUNICIPALITY/TOWNSHIP,SSA,031150000,VILLAGE OF SCHAUMBURG,Schaumburg,North,Schaumburg,0
2018,031160000,1,NA,NA,NA,NA,327275868,985152,320068660,320068660,1,8341835,8341835,2.607,NA,8341835,2.607,NA,NA,NA,8344189.97,031160,VILLAGE OF SCHILLER PARK,MUNICIPALITY/TOWNSHIP,MUNI,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031160001,1,NA,NA,NA,NA,327275868,985152,320068660,320068660,1,1059248,1059248,0.331,NA,1059248,0.331,NA,NA,NA,1059427.26,031160,VILLAGE OF SCHILLER PARK LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031160100,1,NA,NA,NA,NA,3193923,0,3138081,3138081,1,37595,37595,1.198,NA,37595,1.198,NA,NA,NA,37594.21,031160,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031160101,1,NA,NA,NA,NA,959643,0,930847,930847,1,41475,41475,4.456,NA,41475,4.456,NA,NA,NA,41478.54,031160,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 7,MUNICIPALITY/TOWNSHIP,SSA,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031160102,1,NA,NA,NA,NA,587419,0,553086,553086,1,23787,23787,4.301,NA,23787,4.301,NA,NA,NA,23788.23,031160,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 4,MUNICIPALITY/TOWNSHIP,SSA,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031160103,1,NA,NA,NA,NA,307963,0,312869,312869,1,11897,11897,3.803,NA,11897,3.803,NA,NA,NA,11898.41,031160,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 5,MUNICIPALITY/TOWNSHIP,SSA,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031160104,1,NA,NA,NA,NA,462505,0,442672,442672,1,7931,7931,1.792,NA,7931,1.792,NA,NA,NA,7932.68,031160,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 9,MUNICIPALITY/TOWNSHIP,SSA,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031160105,1,NA,NA,NA,NA,861963,0,861301,861301,1,35681,35681,4.143,NA,35681,4.143,NA,NA,NA,35683.7,031160,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 6,MUNICIPALITY/TOWNSHIP,SSA,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031160106,1,NA,NA,NA,NA,2716988,0,2658103,2658103,1,18715,18715,0.705,NA,18715,0.705,NA,NA,NA,18739.63,031160,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 8,MUNICIPALITY/TOWNSHIP,SSA,031160000,VILLAGE OF SCHILLER PARK,Schiller Park,North,Leyden,0
2018,031170000,1,NA,NA,NA,NA,NA,8109567,NA,NA,1,15872077,15872077,0.652,NA,15872077,0.652,NA,NA,NA,15873890.17,031170,VILLAGE OF SKOKIE,MUNICIPALITY/TOWNSHIP,MUNI,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170001,1,NA,NA,NA,NA,NA,8109567,NA,NA,1,13841305,13841305,0.569,NA,13841305,0.569,NA,NA,NA,13853134.21,031170,VILLAGE OF SKOKIE LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170100,1,NA,NA,NA,NA,3909254,0,3768867,3768867,1,0,0,0,NA,0,0,NA,NA,NA,0,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170101,1,NA,NA,NA,NA,30452758,0,29781545,29781545,1,0,0,0,NA,0,0,NA,NA,NA,0,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 2,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170102,1,NA,NA,NA,NA,597683,0,586232,586232,1,0,0,0,NA,0,0,NA,NA,NA,0,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 3,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170103,1,NA,NA,NA,NA,20568743,0,18700132,18700132,1,0,0,0,NA,0,0,NA,NA,NA,0,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 4,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170104,1,NA,NA,NA,NA,1350560,0,1267262,1267262,1,0,0,0,NA,0,0,NA,NA,NA,0,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 5,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170105,1,NA,NA,NA,NA,31956646,0,33470365,33470365,1,0,0,0,NA,0,0,NA,NA,NA,0,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 6,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170106,1,NA,NA,NA,NA,18023224,0,18023224,18023224,1,0,0,0,NA,0,0,NA,NA,NA,0,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 7,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170107,1,NA,NA,NA,NA,4193230,0,4101763,4101763,1,0,0,0,NA,0,0,NA,NA,NA,0,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 8,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170108,1,NA,NA,NA,NA,61790491,112186,62281798,62281798,1,179083,179083,0.288,NA,179083,0.288,NA,NA,NA,179371.58,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 9,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031170109,1,NA,NA,NA,NA,0,286259,286259,286259,1,3360,3360,1.174,NA,3360,1.174,NA,NA,NA,3360.68,031170,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 10,MUNICIPALITY/TOWNSHIP,SSA,031170000,VILLAGE OF SKOKIE,Skokie,North,Niles,0
2018,031180000,1,NA,NA,NA,NA,503681598,8510006,487745069,487745069,1,2716110,2716110,0.557,NA,2716110,0.557,NA,NA,NA,2716740.03,031180,VILLAGE OF SOUTH BARRINGTON,MUNICIPALITY/TOWNSHIP,MUNI,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0
2018,031180100,1,NA,NA,NA,NA,3594481,0,2640376,2640376,1,48515,48515,1.838,NA,48515,1.838,NA,NA,NA,48530.11,031180,VILLAGE OF SO BARRINGTON SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0
2018,031180102,1,NA,NA,NA,NA,35878479,0,35251176,35251176,1,679154,679154,1.927,NA,679154,1.927,NA,NA,NA,679290.16,031180,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 3,MUNICIPALITY/TOWNSHIP,SSA,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0
2018,031180103,1,NA,NA,NA,NA,53581132,1825303,52998770,52998770,1,0,0,0,NA,0,0,NA,NA,NA,0,031180,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 4,MUNICIPALITY/TOWNSHIP,SSA,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0
2018,031180104,1,NA,NA,NA,NA,20666134,1825303,21348235,21348235,1,0,0,0,NA,0,0,NA,NA,NA,0,031180,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 5,MUNICIPALITY/TOWNSHIP,SSA,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0
2018,031180105,1,NA,NA,NA,NA,35878479,0,35251176,35251176,1,0,0,0,NA,0,0,NA,NA,NA,0,031180,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 6,MUNICIPALITY/TOWNSHIP,SSA,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0
2018,031180106,1,NA,NA,NA,NA,105200343,4268945,105746165,105746165,1,0,0,0,NA,0,0,NA,NA,NA,0,031180,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 7,MUNICIPALITY/TOWNSHIP,SSA,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0
2018,031180107,1,NA,NA,NA,NA,15416342,2443642,17177815,17177815,1,0,0,0,NA,0,0,NA,NA,NA,0,031180,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 4A,MUNICIPALITY/TOWNSHIP,SSA,031180000,VILLAGE OF SOUTH BARRINGTON,South Barrington,North,Barrington,0
2018,031190000,0,2017,1629220,66182531,2.462,66796871,35554,66218085,66218085,1,1961645,1961374,2.963,1630017,1825212,2.757,CLERK,0.922788,195210.91,1825632.6,031190,VILLAGE OF SOUTH CHICAGO HEIGHTS,MUNICIPALITY/TOWNSHIP,MUNI,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,South Chicago Heights,South,Bloom,0
2018,031200000,1,NA,NA,NA,NA,378912478,1148190,366580573,366580573,1,13745289,13745289,3.75,NA,13745289,3.75,NA,NA,NA,13746771.49,031200,VILLAGE OF SOUTH HOLLAND,MUNICIPALITY/TOWNSHIP,MUNI,031200000,VILLAGE OF SOUTH HOLLAND,South Holland,South,Thornton,0
2018,031200001,1,NA,NA,NA,NA,378912478,1148190,366580573,366580573,1,2201558,2201558,0.601,NA,2201558,0.601,NA,NA,NA,2203149.24,031200,VILLAGE OF SOUTH HOLLAND LIBRARY FUND,MUNICIPALITY/TOWNSHIP,LIBRARY,031200000,VILLAGE OF SOUTH HOLLAND,South Holland,South,Thornton,0
2018,031210000,0,2017,2146168,108954611,1.97,55029289,35175,53741258,109003473,0.529,2270817,2270817,2.084,2146380,1135425,2.113,CLERK,0.945297,NA,1135552.78,031210,VILLAGE OF STEGER,MUNICIPALITY/TOWNSHIP,MUNI,031210000,VILLAGE OF STEGER,Steger,South,Bloom,0
2018,031220000,1,NA,NA,NA,NA,112866904,439523,109299805,109299805,1,3496145,3496145,3.199,NA,3496145,3.199,NA,NA,NA,3496500.76,031220,VILLAGE OF STICKNEY,MUNICIPALITY/TOWNSHIP,MUNI,031220000,VILLAGE OF STICKNEY,Stickney,South,Stickney,0
2018,031230000,1,NA,NA,NA,NA,47082745,638884,46671635,46671635,1,3314219,3314219,7.102,NA,3314219,7.102,NA,NA,NA,3314619.52,031230,VILLAGE OF STONE PARK,MUNICIPALITY/TOWNSHIP,MUNI,031230000,VILLAGE OF STONE PARK,Stone Park,South,Proviso,0
2018,031240000,1,NA,NA,NA,NA,775312089,2081212,753810166,753810166,1,12077944,12077944,1.603,NA,12077944,1.603,NA,NA,NA,12083576.96,031240,VILLAGE OF STREAMWOOD,MUNICIPALITY/TOWNSHIP,MUNI,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240100,1,NA,NA,NA,NA,12809335,0,12468777,12468777,1,13885,13885,0.112,NA,13885,0.112,NA,NA,NA,13965.03,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 1,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240101,1,NA,NA,NA,NA,11517954,0,11268346,11268346,1,3864,3864,0.035,NA,3864,0.035,NA,NA,NA,3943.92,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 2 / OAK RIDGE TLS,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240103,1,NA,NA,NA,NA,8121876,0,7924598,7924598,1,9222,9222,0.117,NA,9222,0.117,NA,NA,NA,9271.78,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 4 / LITTLE CREEK,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240104,1,NA,NA,NA,NA,2632180,0,2742806,2742806,1,6750,5264,0.192,NA,5264,0.192,NA,NA,NA,5266.19,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 5,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240105,1,NA,NA,NA,NA,6347746,0,6139026,6139026,1,8830,8830,0.144,NA,8830,0.144,NA,NA,NA,8840.2,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 6,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240106,1,NA,NA,NA,NA,6085688,0,5841849,5841849,1,5252,5252,0.09,NA,5252,0.09,NA,NA,NA,5257.66,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 7,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240107,1,NA,NA,NA,NA,1648317,0,1607167,1607167,1,3707,3214,0.2,NA,3214,0.2,NA,NA,NA,3214.33,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 8,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240108,1,NA,NA,NA,NA,13733419,158199,13411461,13411461,1,2675,2675,0.02,NA,2675,0.02,NA,NA,NA,2682.29,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 9,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240109,1,NA,NA,NA,NA,7829027,0,7652337,7652337,1,2716,2716,0.036,NA,2716,0.036,NA,NA,NA,2754.84,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 10,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240110,1,NA,NA,NA,NA,6207679,0,6046294,6046294,1,2045,2045,0.034,NA,2045,0.034,NA,NA,NA,2055.74,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 11,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240111,1,NA,NA,NA,NA,7422775,0,7275767,7275767,1,724,724,0.01,NA,724,0.01,NA,NA,NA,727.58,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 12,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240112,1,NA,NA,NA,NA,5406791,0,5133515,5133515,1,12200,10267,0.2,NA,10267,0.2,NA,NA,NA,10267.03,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 13,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240113,1,NA,NA,NA,NA,10216519,0,9807245,9807245,1,7969,7969,0.082,NA,7969,0.082,NA,NA,NA,8041.94,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 14,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240114,1,NA,NA,NA,NA,2733849,0,2666237,2666237,1,2557,2557,0.096,NA,2557,0.096,NA,NA,NA,2559.59,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 15,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240115,1,NA,NA,NA,NA,2781409,0,2663861,2663861,1,4201,4201,0.158,NA,4201,0.158,NA,NA,NA,4208.9,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 16,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240116,1,NA,NA,NA,NA,14700,0,14700,14700,1,3888,59,0.4,NA,59,0.4,NA,NA,NA,58.8,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 17,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240117,1,NA,NA,NA,NA,7125713,0,6800211,6800211,1,17053,17053,0.251,NA,17053,0.251,NA,NA,NA,17068.53,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 18,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240118,1,NA,NA,NA,NA,1661321,0,1604665,1604665,1,680,680,0.043,NA,680,0.043,NA,NA,NA,690.01,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 19,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240119,1,NA,NA,NA,NA,1631212,0,1579136,1579136,1,680,680,0.044,NA,680,0.044,NA,NA,NA,694.82,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 20,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240120,1,NA,NA,NA,NA,3875463,0,3780049,3780049,1,2557,2557,0.068,NA,2557,0.068,NA,NA,NA,2570.43,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 21,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240121,1,NA,NA,NA,NA,18700364,0,17662155,17662155,1,1364,1364,0.008,NA,1364,0.008,NA,NA,NA,1412.97,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 22,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240122,1,NA,NA,NA,NA,1830028,0,1787642,1787642,1,1248,1248,0.07,NA,1248,0.07,NA,NA,NA,1251.35,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 23,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240123,1,NA,NA,NA,NA,13161812,0,12552419,12552419,1,12603,12603,0.101,NA,12603,0.101,NA,NA,NA,12677.94,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 24,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240124,1,NA,NA,NA,NA,11584634,0,11347846,11347846,1,10647,10647,0.094,NA,10647,0.094,NA,NA,NA,10666.98,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 25,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240125,1,NA,NA,NA,NA,1953157,0,1885009,1885009,1,2893,2893,0.154,NA,2893,0.154,NA,NA,NA,2902.91,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 26,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240126,1,NA,NA,NA,NA,1323511,0,1182746,1182746,1,1765,1765,0.15,NA,1765,0.15,NA,NA,NA,1774.12,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 27,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
2018,031240127,1,NA,NA,NA,NA,4392975,0,4253985,4253985,1,1963,1963,0.047,NA,1963,0.047,NA,NA,NA,1999.37,031240,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 28,MUNICIPALITY/TOWNSHIP,SSA,031240000,VILLAGE OF STREAMWOOD,Streamwood,North,Hanover,0
