year,agency_num,agency_name,triad_name,reassess_year
2022,030210142,CITY OF CHICAGO SPECIAL SERVICE AREA 43,City,0
2022,030210143,CITY OF CHICAGO SPECIAL SERVICE AREA 44,City,0
2022,030210144,CITY OF CHICAGO SPECIAL SERVICE AREA 45,City,0
2022,030210146,CITY OF CHICAGO SPECIAL SERVICE AREA 47,City,0
2022,030210147,CITY OF CHICAGO SPECIAL SERVICE AREA 48,City,0
2022,030210149,CITY OF CHICAGO SPECIAL SERVICE AREA 50,City,0
2022,030210150,CITY OF CHICAGO SPECIAL SERVICE AREA 51,City,0
2022,030210153,CITY OF CHICAGO SPECIAL SERVICE AREA 54,City,0
2022,030210154,CITY OF CHICAGO SPECIAL SERVICE AREA 8 - 2011,City,0
2022,030210155,CITY OF CHICAGO SPECIAL SERVICE AREA 17 - 2011,City,0
2022,030210156,CITY OF CHICAGO SPECIAL SERVICE AREA 27 - 2011,City,0
2022,030210157,CITY OF CHICAGO SPECIAL SERVICE AREA 55,City,0
2022,030210162,CITY OF CHICAGO SPECIAL SERVICE AREA 60,City,0
2022,030210163,CITY OF CHICAGO SPECIAL SERVICE AREA 61,City,0
2022,030210164,CITY OF CHICAGO SPECIAL SERVICE AREA 62,City,0
2022,030210165,CITY OF CHICAGO SPECIAL SERVICE AREA 63,City,0
2022,030210166,CITY OF CHICAGO SPECIAL SERVICE AREA 64,City,0
2022,030210167,CITY OF CHICAGO SPECIAL SERVICE AREA 28 - 2014,City,0
2022,030210168,CITY OF CHICAGO SPECIAL SERVICE AREA 29 - 2014,City,0
2022,030210169,CITY OF CHICAGO SPECIAL SERVICE AREA 69,City,0
2022,030210171,CITY OF CHICAGO SPECIAL SERVICE AREA 1 - 2015,City,0
2022,030210172,CITY OF CHICAGO SPECIAL SERVICE AREA 35 - 2015,City,0
2022,030210173,CITY OF CHICAGO SPECIAL SERVICE AREA 21 - 2016,City,0
2022,030210174,CITY OF CHICAGO SPECIAL SERVICE AREA 71,City,0
2022,030210175,CITY OF CHICAGO SPECIAL SERVICE AREA 72,City,0
2022,030210176,CITY OF CHICAGO SPECIAL SERVICE AREA 73,City,0
2022,030210178,CITY OF CHICAGO SPECIAL SERVICE AREA 75,City,0
2022,030210179,CITY OF CHICAGO SPECIAL SERVICE AREA 76,City,0
2022,030210180,CITY OF CHICAGO SPECIAL SERVICE AREA 77,City,0
2022,030210181,CITY OF CHICAGO SPECIAL SERVICE AREA 52 - 2021,City,0
2022,030210182,CITY OF CHICAGO SPECIAL SERVICE AREA 79,City,0
2022,030210183,CITY OF CHICAGO SPECIAL SERVICE AREA 80,City,0
2022,030210184,CITY OF CHICAGO SPECIAL SERVICE AREA 56 - 2022,City,0
2022,030210185,CITY OF CHICAGO SPECIAL SERVICE AREA 59 - 2022,City,0
2022,030220000,CITY OF CHICAGO HEIGHTS,South,0
2022,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,South,0
2022,030220100,CITY OF CHICAGO HEIGHTS SPECIAL SERVICE AREA 1,South,0
2022,030230000,VILLAGE OF CHICAGO RIDGE,South,0
2022,030230001,VILLAGE OF CHICAGO RIDGE LIBRARY FUND,South,0
2022,030230100,VILLAGE CHICAGO RIDGE SPECIAL SERVICE AREA 1,South,0
2022,030240000,CITY OF COUNTRY CLUB HILLS,South,0
2022,030250000,CITY OF COUNTRYSIDE,South,0
2022,030260000,VILLAGE OF CRESTWOOD,South,0
2022,030270000,VILLAGE OF DEER PARK,North,1
2022,030280000,VILLAGE OF DEERFIELD,North,1
2022,030280001,VILLAGE OF DEERFIELD LIBRARY FUND,North,1
2022,030290000,CITY OF DES PLAINES,North,1
2022,030290001,CITY OF DES PLAINES LIBRARY FUND,North,1
2022,030290112,CITY OF DES PLAINES SPECIAL SERVICE AREA 15,North,1
2022,030300000,VILLAGE OF DIXMOOR,South,0
2022,030300100,VILLAGE OF DIXMOOR SPECIAL SERVICE AREA 1,South,0
2022,030310000,VILLAGE OF DOLTON,South,0
2022,030320000,VILLAGE OF EAST DUNDEE,North,1
2022,030330000,VILLAGE OF EAST HAZELCREST,South,0
2022,030340000,CITY OF ELGIN,North,1
2022,030340103,CITY OF ELGIN SPECIAL SERVICE AREA 15,North,1
2022,030350000,VILLAGE OF ELK GROVE VILLAGE,North,1
2022,030350001,VILLAGE OF ELK GROVE VILLAGE LIBRARY,North,1
2022,030370000,VILLAGE OF ELMWOOD PARK,North,1
2022,030370001,VILLAGE OF ELMWOOD PARK LIBRARY FUND,North,1
2022,030380000,CITY OF EVANSTON,North,1
2022,030380001,CITY OF EVANSTON LIBRARY FUND,North,1
2022,030380002,CITY OF EVANSTON GENERAL ASSISTANCE,North,1
2022,030380100,CITY OF EVANSTON SPECIAL SERVICE AREA 1,North,1
2022,030380101,CITY OF EVANSTON SPECIAL SERVICE AREA 2,North,1
2022,030380102,CITY OF EVANSTON SPECIAL SERVICE AREA 3,North,1
2022,030380104,CITY OF EVANSTON SPECIAL SERVICE AREA 5,North,1
2022,030380105,CITY OF EVANSTON SPECIAL SERVICE AREA 6,North,1
2022,030380106,CITY OF EVANSTON SPECIAL SERVICE AREA 7,North,1
2022,030380107,CITY OF EVANSTON SPECIAL SERVICE AREA 8,North,1
2022,030380108,CITY OF EVANSTON SPECIAL SERVICE AREA 9,North,1
2022,030390000,VILLAGE OF EVERGREEN PARK,South,0
2022,030390001,VILLAGE OF EVERGREEN PARK LIBRARY FUND,South,0
2022,030390101,VILLAGE OF EVERGREEN PARK SPECIAL SERVICE AREA 2,South,0
2022,030400000,VILLAGE OF FLOSSMOOR,South,0
2022,030400001,VILLAGE OF FLOSSMOOR LIBRARY FUND,South,0
2022,030410000,VILLAGE OF FORD HEIGHTS,South,0
2022,030420000,VILLAGE OF FOREST PARK,South,0
2022,030420001,VILLAGE OF FOREST PARK LIBRARY FUND,South,0
2022,030430000,VILLAGE OF FORESTVIEW,South,0
2022,030440000,VILLAGE OF FRANKFORT,South,0
2022,030450000,VILLAGE OF FRANKLIN PARK,North,1
2022,030450101,VILLAGE OF FRANKLIN PK SPECIAL SERVICE AREA 3,North,1
2022,030450102,VILLAGE OF FRANKLIN PK SPECIAL SERVICE AREA 4,North,1
2022,030450103,VILLAGE OF FRANKLIN PK SPECIAL SERVICE AREA 5,North,1
2022,030450104,VILLAGE OF FRANKLIN PK SPECIAL SERVICE AREA 2014 - 1,North,1
2022,030460000,VILLAGE OF GLENCOE,North,1
2022,030460001,VILLAGE OF GLENCOE LIBRARY FUND,North,1
2022,030470000,VILLAGE OF GLENVIEW,North,1
2022,030470001,VILLAGE OF GLENVIEW LIBRARY FUND,North,1
2022,030470123,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 38,North,1
2022,030470127,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 42,North,1
2022,030470129,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 44,North,1
2022,030470132,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 47,North,1
2022,030470135,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 50,North,1
2022,030470137,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 52,North,1
2022,030470138,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 53,North,1
2022,030470139,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 54,North,1
2022,030470141,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 56,North,1
2022,030470142,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 57,North,1
2022,030470147,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 62,North,1
2022,030470148,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 63,North,1
2022,030470155,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 70,North,1
2022,030470166,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 81,North,1
2022,030470170,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 85,North,1
2022,030470172,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 87,North,1
2022,030470175,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 90,North,1
2022,030470180,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 95,North,1
2022,030470181,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 96,North,1
2022,030470182,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 97,North,1
2022,030470183,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 98,North,1
2022,030470185,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 100,North,1
2022,030470188,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 103,North,1
2022,030470189,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 104,North,1
2022,030470191,VILLAGE OF GLENVIEW SPECIAL SERVICE AREA 106,North,1
2022,030480000,VILLAGE OF GLENWOOD,South,0
2022,030490000,VILLAGE OF GOLF,North,1
2022,030500000,VILLAGE OF HANOVER PARK,North,1
2022,030500100,VILLAGE OF HANOVER PARK SPECIAL SERVICE AREA 1,North,1
2022,030500101,VILLAGE OF HANOVER PARK SPECIAL SERVICE AREA 2,North,1
2022,030500102,VILLAGE OF HANOVER PARK SPECIAL SERVICE AREA 3,North,1
2022,030500103,VILLAGE OF HANOVER PARK SPECIAL SERVICE AREA 4,North,1
2022,030500105,VILLAGE OF HANOVER PARK SPECIAL SERVICE AREA 6,North,1
2022,030500106,VILLAGE OF HANOVER PARK SPECIAL SERVICE AREA 7,North,1
2022,030510000,CITY OF HARVEY,South,0
2022,030520000,VILLAGE OF HARWOOD HEIGHTS,North,1
2022,030530000,VILLAGE OF HAZELCREST,South,0
2022,030540000,CITY OF HICKORY HILLS,South,0
2022,030550000,VILLAGE OF HILLSIDE,South,0
2022,030550001,VILLAGE OF HILLSIDE LIBRARY FUND,South,0
2022,030560000,VILLAGE OF HINSDALE,South,0
2022,030560001,VILLAGE OF HINSDALE LIBRARY FUND,South,0
2022,030560112,VILLAGE OF HINSDALE SPECIAL SERVICE AREA 13,South,0
2022,030570000,VILLAGE OF HODGKINS,South,0
2022,030570100,VILLAGE OF HODGKINS SPECIAL SERVICE AREA 1,South,0
2022,030580000,VILLAGE OF HOFFMAN ESTATES,North,1
2022,030585000,VILLAGE OF HOMER GLEN,South,0
2022,030590000,CITY OF HOMETOWN,South,0
2022,030590001,CITY OF HOMETOWN LIBRARY FUND,South,0
2022,030600000,VILLAGE OF HOMEWOOD,South,0
2022,030610000,VILLAGE OF INDIAN HEAD PARK,South,0
2022,030630000,VILLAGE OF INVERNESS,North,1
2022,030630100,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 1,North,1
2022,030630101,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 2,North,1
2022,030630102,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 3,North,1
2022,030630103,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 4,North,1
2022,030630104,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 5,North,1
2022,030630105,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 6,North,1
2022,030630106,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 7,North,1
2022,030630107,VILLAGE OF INVERNESS SPECIAL SERVICE AREA 8,North,1
2022,030640000,VILLAGE OF JUSTICE,South,0
2022,030650000,VILLAGE OF KENILWORTH,North,1
2022,030660000,VILLAGE OF LA GRANGE,South,0
2022,030660001,VILLAGE OF LA GRANGE LIBRARY FUND,South,0
2022,030660100,VILLAGE OF LAGRANGE SPECIAL SERVICE AREA 4 A,South,0
2022,030660101,VILLAGE OF LAGRANGE SPECIAL SERVICE AREA 7,South,0
2022,030660103,VILLAGE OF LA GRANGE SPECIAL SERVICE AREA 9,South,0
2022,030670000,VILLAGE OF LA GRANGE PARK,South,0
2022,030680000,VILLAGE OF LANSING,South,0
2022,030680001,VILLAGE OF LANSING LIBRARY FUND,South,0
2022,030690000,VILLAGE OF LEMONT,South,0
2022,030700000,VILLAGE OF LINCOLNWOOD,North,1
2022,030710000,VILLAGE OF LYNWOOD,South,0
2022,030720000,VILLAGE OF LYONS,South,0
2022,030720001,VILLAGE OF LYONS LIBRARY FUND,South,0
2022,030730000,CITY OF MARKHAM,South,0
2022,030730001,CITY OF MARKHAM LIBRARY FUND,South,0
2022,030730100,CITY OF MARKHAM SPECIAL SERVICE AREA 1,South,0
2022,030740000,VILLAGE OF MATTESON,South,0
2022,030750000,VILLAGE OF MAYWOOD,South,0
2022,030750100,VILLAGE OF MAYWOOD SPECIAL SERVICE AREA 6 - 1,South,0
2022,030750101,VILLAGE OF MAYWOOD SPECIAL SERVICE AREA 6 - 2,South,0
2022,030750102,VILLAGE OF MAYWOOD SPECIAL SERVICE AREA 6 - 3,South,0
2022,030760000,VILLAGE OF MC COOK,South,0
2022,030770000,VILLAGE OF MELROSE PARK,North,1
2022,030770001,VILLAGE OF MELROSE PARK LIBRARY FUND,North,1
2022,030780000,VILLAGE OF MERRIONETTE PARK,South,0
2022,030800000,VILLAGE OF MIDLOTHIAN,South,0
2022,030800001,VILLAGE OF MIDLOTHIAN LIBRARY FUND,South,0
2022,030810000,VILLAGE OF MORTON GROVE,North,1
2022,030810001,VILLAGE OF MORTON GROVE LIBRARY FUND,North,1
2022,030820000,VILLAGE OF MT PROSPECT,North,1
2022,030820001,VILLAGE OF MOUNT PROSPECT LIBRARY FUND,North,1
2022,030820104,VILLAGE MT PROSPECT SPECIAL SERVICE AREA 5,North,1
2022,030830000,VILLAGE OF NILES,North,1
2022,030830100,VILLAGE OF NILES SPECIAL SERVICE AREA 2008 - 1,North,1
2022,030830101,VILLAGE OF NILES SPECIAL SERVICE AREA 2012 - 1,North,1
2022,030840000,VILLAGE OF NORRIDGE,North,1
2022,030850000,CITY OF NORTH LAKE,North,1
2022,030850100,CITY OF NORTHLAKE SPECIAL SERVICE AREA 1,North,1
2022,030860000,VILLAGE OF NORTH RIVERSIDE,South,0
2022,030870000,VILLAGE OF NORTHBROOK,North,1
2022,030870001,VILLAGE OF NORTHBROOK LIBRARY FUND,North,1
2022,030870100,VILLAGE OF NORTHBROOK SPECIAL SERVICE AREA 1,North,1
2022,030870101,VILLAGE OF NORTHBROOK SPECIAL SERVICE AREA 2,North,1
2022,030870102,VILLAGE OF NORTHBROOK SPECIAL SERVICE AREA 3,North,1
2022,030870103,VILLAGE OF NORTHBROOK SPECIAL SERVICE AREA 4,North,1
2022,030870104,VILLAGE OF NORTHBROOK SPECIAL SERVICE AREA 5,North,1
2022,030880000,VILLAGE OF NORTHFIELD,North,1
2022,030880101,VILLAGE OF NORTHFIELD SPECIAL SERVICE AREA 4 - 1,North,1
2022,030880104,VILLAGE OF NORTHFIELD SPECIAL SERVICE AREA 10 - 1,North,1
2022,030880105,VILLAGE OF NORTHFIELD SPECIAL SERVICE AREA 12 - 1,North,1
2022,030880106,VILLAGE OF NORTHFIELD SPECIAL SERVICE AREA 17 - 1,North,1
2022,030890000,VILLAGE OF OAK BROOK,South,0
2022,030900000,CITY OF OAK FOREST,South,0
2022,030910000,VILLAGE OF OAK LAWN,South,0
2022,030910001,VILLAGE OF OAK LAWN LIBRARY FUND,South,0
2022,030910100,VILLAGE OAK LAWN SPECIAL SERVICE AREA 1,South,0
2022,030910101,VILLAGE OF OAK LAWN SPECIAL SERVICE AREA 2001 - 1,South,0
2022,030920000,VILLAGE OF OAK PARK,South,0
2022,030920001,VILLAGE OF OAK PARK LIBRARY FUND,South,0
2022,030920100,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 1,South,0
2022,030920106,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 7,South,0
2022,030920107,VILLAGE OF OAK PARK SPECIAL SERVICE AREA 8,South,0
2022,030930000,VILLAGE OF OLYMPIA FIELDS,South,0
2022,030930001,VILLAGE OF OLYMPIA FIELDS LIBRARY FUND,South,0
2022,030930100,VILLAGE OF OLYMPIA FIELDS SPECIAL SERVICE AREA 1,South,0
2022,030930101,VILLAGE OF OLYMPIA FIELDS SPECIAL SERVICE AREA 2,South,0
2022,030930102,VILLAGE OF OLYMPIA FIELDS SPECIAL SERVICE AREA 3,South,0
2022,030940000,VILLAGE OF ORLAND HILLS,South,0
2022,030940100,VILLAGE OF ORLAND HILLS SPECIAL SERVICE AREA 1,South,0
2022,030950000,VILLAGE OF ORLAND PARK,South,0
2022,030950001,VILLAGE OF ORLAND PARK LIBRARY FUND,South,0
2022,030950100,VILLAGE OF ORLAND PARK SPECIAL SERVICE AREA 1,South,0
2022,030950101,VILLAGE OF ORLAND PARK SPECIAL SERVICE AREA 2,South,0
2022,030950102,VILLAGE OF ORLAND PARK SPECIAL SERVICE AREA 3,South,0
2022,030950105,VILLAGE OF ORLAND PARK SPECIAL SERVICE AREA 6,South,0
2022,030960000,VILLAGE OF PALATINE,North,1
2022,030970000,CITY OF PALOS HEIGHTS,South,0
2022,030970001,CITY OF PALOS HEIGHTS LIBRARY FUND,South,0
2022,030970100,CITY OF PALOS HEIGHTS SPECIAL SERVICE AREA,South,0
2022,030980000,CITY OF PALOS HILLS,South,0
2022,030990000,VILLAGE OF PALOS PARK,South,0
2022,030990001,VILLAGE OF PALOS PARK LIBRARY FUND,South,0
2022,031000000,VILLAGE OF PARK FOREST,South,0
2022,031000001,VILLAGE OF PARK FOREST LIBRARY FUND,South,0
2022,031010000,CITY OF PARK RIDGE,North,1
2022,031010001,CITY OF PARK RIDGE LIBRARY FUND,North,1
2022,031010194,CITY OF PARK RIDGE SPECIAL SERVICE AREA 22 - 104,North,1
2022,031010195,CITY OF PARK RIDGE SPECIAL SERVICE AREA 22 - 105,North,1
2022,031020000,VILLAGE OF PHOENIX,South,0
2022,031030000,VILLAGE OF POSEN,South,0
2022,031040000,CITY OF PROSPECT HEIGHTS,North,1
2022,031040100,CITY OF PROSPECT HEIGHTS SPECIAL SERVICE AREA 1,North,1
2022,031040101,CITY OF PROSPECT HEIGHTS SPECIAL SERVICE AREA 2,North,1
2022,031040102,CITY OF PROSPECT HEIGHTS SPECIAL SERVICE AREA 3,North,1
2022,031040103,CITY OF PROSPECT HEIGHTS SPECIAL SERVICE AREA 4,North,1
2022,031040104,CITY OF PROSPECT HEIGHTS SPECIAL SERVICE AREA 5,North,1
2022,031040105,CITY OF PROSPECT HEIGHTS SPECIAL SERVICE AREA 6,North,1
2022,031040106,CITY OF PROSPECT HEIGHTS SPECIAL SERVICE AREA 7,North,1
2022,031040107,CITY OF PROSPECT HEIGHTS SPECIAL SERVICE AREA 8,North,1
2022,031050000,VILLAGE OF RICHTON PARK,South,0
2022,031050100,VILLAGE OF RICHTON PARK SPECIAL SERVICE AREA 1,South,0
2022,031050102,VILLAGE OF RICHTON PARK SPECIAL SERVICE AREA 3,South,0
2022,031050103,VILLAGE OF RICHTON PARK SPECIAL SERVICE AREA 4,South,0
2022,031050104,VILLAGE OF RICHTON PARK SPECIAL SERVICE AREA 5,South,0
2022,031060000,VILLAGE OF RIVER FOREST,South,0
2022,031060001,VILLAGE OF RIVER FOREST LIBRARY FUND,South,0
2022,031060110,VILLAGE OF RIVER FOREST SPECIAL SERVICE AREA 11,South,0
2022,031070000,VILLAGE OF RIVER GROVE,North,1
2022,031080000,VILLAGE OF RIVERDALE,South,0
2022,031080100,VILLAGE OF RIVERDALE SPECIAL SERVICE AREA 1,South,0
2022,031090000,VILLAGE OF RIVERSIDE,South,0
2022,031090001,VILLAGE OF RIVERSIDE LIBRARY FUND,South,0
2022,031100000,VILLAGE OF ROBBINS,South,0
2022,031110000,CITY OF ROLLING MEADOWS,North,1
2022,031110001,CITY OF ROLLING MEADOWS LIBRARY FUND,North,1
2022,031120000,VILLAGE OF ROSELLE,North,1
2022,031130000,VILLAGE OF ROSEMONT,North,1
2022,031130100,VILLAGE ROSEMONT SPECIAL SERVICE AREA 1,North,1
2022,031130101,VILLAGE OF ROSEMONT SPECIAL SERVICE AREA 2,North,1
2022,031140000,VILLAGE OF SAUK VILLAGE,South,0
2022,031150000,VILLAGE OF SCHAUMBURG,North,1
2022,031150103,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 6,North,1
2022,031150104,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 7,North,1
2022,031150105,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 8,North,1
2022,031150109,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 12,North,1
2022,031150110,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA 13,North,1
2022,031150112,VILLAGE OF SCHAUMBURG SPECIAL SERVICE AREA EXPERIOR TRANSPORT 1,North,1
2022,031160000,VILLAGE OF SCHILLER PARK,North,1
2022,031160001,VILLAGE OF SCHILLER PARK LIBRARY FUND,North,1
2022,031160100,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 1,North,1
2022,031160101,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 7,North,1
2022,031160102,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 4,North,1
2022,031160103,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 5,North,1
2022,031160104,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 9,North,1
2022,031160105,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 6,North,1
2022,031160106,VILLAGE OF SCHILLER PARK SPECIAL SERVICE AREA 8,North,1
2022,031170000,VILLAGE OF SKOKIE,North,1
2022,031170001,VILLAGE OF SKOKIE LIBRARY FUND,North,1
2022,031170100,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 1,North,1
2022,031170106,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 7,North,1
2022,031170109,VILLAGE OF SKOKIE SPECIAL SERVICE AREA 10,North,1
2022,031180000,VILLAGE OF SOUTH BARRINGTON,North,1
2022,031180100,VILLAGE OF SO BARRINGTON SPECIAL SERVICE AREA 1,North,1
2022,031180102,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 3,North,1
2022,031180103,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 4,North,1
2022,031180104,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 5,North,1
2022,031180105,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 6,North,1
2022,031180106,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 7,North,1
2022,031180107,VILLAGE OF SOUTH BARRINGTON SPECIAL SERVICE AREA 4A,North,1
2022,031190000,VILLAGE OF SOUTH CHICAGO HEIGHTS,South,0
2022,031200000,VILLAGE OF SOUTH HOLLAND,South,0
2022,031200001,VILLAGE OF SOUTH HOLLAND LIBRARY FUND,South,0
2022,031200103,VILLAGE OF SOUTH HOLLAND SPECIAL SERVICE AREA 1 / PARKSIDE,South,0
2022,031210000,VILLAGE OF STEGER,South,0
2022,031220000,VILLAGE OF STICKNEY,South,0
2022,031230000,VILLAGE OF STONE PARK,South,0
2022,031240000,VILLAGE OF STREAMWOOD,North,1
2022,031240100,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 1,North,1
2022,031240101,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 2 / OAK RIDGE TLS,North,1
2022,031240103,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 4 / LITTLE CREEK,North,1
2022,031240104,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 5,North,1
2022,031240105,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 6,North,1
2022,031240106,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 7,North,1
2022,031240107,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 8,North,1
2022,031240108,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 9,North,1
2022,031240109,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 10,North,1
2022,031240110,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 11,North,1
2022,031240111,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 12,North,1
2022,031240112,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 13,North,1
2022,031240113,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 14,North,1
2022,031240114,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 15,North,1
2022,031240115,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 16,North,1
2022,031240116,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 17,North,1
2022,031240117,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 18,North,1
2022,031240118,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 19,North,1
2022,031240119,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 20,North,1
2022,031240120,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 21,North,1
2022,031240121,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 22,North,1
2022,031240122,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 23,North,1
2022,031240123,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 24,North,1
2022,031240124,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 25,North,1
2022,031240125,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 26,North,1
2022,031240126,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 27,North,1
2022,031240127,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 28,North,1
2022,031240128,VILLAGE OF STREAMWOOD SPECIAL SERVICE AREA 29,North,1
2022,031250000,VILLAGE OF SUMMIT,South,0
2022,031250104,VILLAGE OF SUMMIT SPECIAL SERVICE AREA 5,South,0
2022,031260000,VILLAGE OF THORNTON,South,0
2022,031260001,VILLAGE OF THORNTON LIBRARY FUND,South,0
2022,031270000,VILLAGE OF TINLEY PARK,South,0
2022,031270001,VILLAGE OF TINLEY PARK LIBRARY FUND,South,0
2022,031270100,VILLAGE OF TINLEY PARK SPECIAL SERVICE AREA 3,South,0
2022,031270102,VILLAGE OF TINLEY PARK SPECIAL SERVICE AREA 5,South,0
2022,031280000,VILLAGE OF UNIVERSITY PARK,South,0
2022,031290000,VILLAGE OF WESTCHESTER,South,0
2022,031290001,VILLAGE OF WESTCHESTER LIBRARY FUND,South,0
2022,031290100,VILLAGE WESTCHESTER SPECIAL SERVICE AREA 1,South,0
2022,031290101,VILLAGE WESTCHESTER SPECIAL SERVICE AREA 2,South,0
2022,031300000,VILLAGE OF WESTERN SPRINGS,South,0
2022,031300001,VILLAGE OF WESTERN SPRINGS LIBRARY FUND,South,0
2022,031310000,VILLAGE OF WHEELING,North,1
2022,031320000,VILLAGE OF WILLOW SPRINGS,South,0
2022,031320100,VILLAGE OF WILLOW SPRINGS SPECIAL SERVICE AREA 1,South,0
2022,031330000,VILLAGE OF WILMETTE,North,1
2022,031340000,VILLAGE OF WINNETKA,North,1
2022,031350000,VILLAGE OF WORTH,South,0
2022,040030000,SCHOOL DISTRICT CC 15,North,1
2022,040040000,SCHOOL DISTRICT 21 WHEELING COMMUNITY CONSOLIDATED,North,1
2022,040050000,SCHOOL DISTRICT 23 PROSPECT HEIGHTS,North,1
2022,040070000,SCHOOL DISTRICT 25,North,1
2022,040080000,SCHOOL DISTRICT 26,North,1
2022,040090000,SCHOOL DISTRICT 27,North,1
2022,040100000,SCHOOL DISTRICT 28,North,1
2022,040110000,SCHOOL DISTRICT 29,North,1
2022,040120000,SCHOOL DISTRICT 30,North,1
2022,040130000,SCHOOL DISTRICT 31,North,1
2022,040140000,SCHOOL DISTRICT CC 34,North,1
2022,040150000,SCHOOL DISTRICT 35,North,1
2022,040160000,SCHOOL DISTRICT 36,North,1
2022,040170000,SCHOOL DISTRICT 37,North,1
2022,040180000,SCHOOL DISTRICT 38,North,1
2022,040190000,SCHOOL DISTRICT 39,North,1
